dow,lake_name,between,degree
16073100,tarry,2628,7010
11060500,unnamed,4002,7010
3105700,unnamed,4831,7010
56043800,unnamed,6231,7010
29055200,unnamed,6464,7010
31007300,bog,6643,7010
11064200,unnamed,6928,7010
14005000,unnamed,7704,7010
3106000,unnamed,7929,7010
82006000,unnamed,5180,7019
62022500,upper,5745,7019
16060200,flying,6070,7019
31098400,unnamed,6735,7019
69016400,erickson,6788,7019
49007700,unnamed,6814,7019
56012000,unnamed,6890,7019
31029500,bass,7063,7019
56014600,unnamed,7526,7019
31048500,unnamed,8606,7019
11042900,round,8659,7019
38074700,twin,1679,7030
56032300,unnamed,3808,7030
31096400,little ruby,5156,7030
31023200,rose,5248,7030
29042300,unnamed,5618,7030
16044500,pup,5674,7030
11089700,lembke,6844,7030
29015200,teepee,6864,7030
73031700,unnamed,6948,7030
3018300,unnamed,7011,7030
31067300,no man's,8277,7030
4044200,unnamed,8782,7030
31129900,irvin,8807,7030
15036600,jackson,3750,7043
31047600,brown,4783,7043
38039200,kettle,7135,7043
31096700,barrett,9042,7043
1033000,unnamed,3830,7047
16085800,unnamed,4183,7047
31095500,unnamed,4544,7047
16013700,rove,4982,7047
21027200,unnamed,6483,7047
31065900,ethel,7912,7047
11093400,unnamed,8753,7047
38029100,unnamed,2184,7054
38043300,bushel,3057,7054
56104800,unnamed,3970,7054
15037200,unnamed,5556,7054
56059800,unnamed,5691,7054
31063500,little wolf,5995,7054
56026400,unnamed,6465,7054
31044600,lower spring,6825,7054
4041500,unnamed,8733,7054
15033300,unnamed,2192,7063
31025400,iaasac,3526,7063
61019300,unnamed,4937,7063
31024400,unnamed,5039,7063
15040000,unnamed,6115,7063
14014200,unnamed,6299,7063
4020200,unnamed,6453,7063
16008800,assinika,7436,7063
21019500,unnamed,7752,7063
31095400,unnamed,8069,7063
11060800,unnamed,8509,7063
16032900,little north,2409,7074
61031000,unnamed,3295,7074
82027000,unnamed,5400,7074
14005100,unnamed,5720,7074
1022300,camp,5926,7074
69005500,canary,6019,7074
73055700,unnamed,6784,7074
4018200,head,7052,7074
82035100,unnamed,7104,7074
21046600,unnamed,7246,7074
15021700,unnamed,7257,7074
16008000,shoe,7426,7074
11097400,unnamed,7567,7074
31063100,unnamed,8192,7074
11003400,dead horse slough,8546,7074
69083600,unnamed,3515,7089
56014700,unnamed,3879,7089
3100800,unnamed,4767,7089
3032400,mallard,5905,7089
31008900,unnamed,6201,7089
31051700,unnamed,6621,7089
31050000,little porky,7204,7089
15003200,martin rosen,8536,7089
31061500,baldy,8672,7089
21005900,unnamed,8920,7089
38021200,plume,2456,7099
15021000,unnamed,3676,7099
31096300,unnamed,3826,7099
31024800,unnamed,4038,7099
31059900,little bear,5376,7099
31066900,raft,5763,7099
56089400,unnamed,6273,7099
31043300,little burnt shanty,6710,7099
69020900,contest,7463,7099
31070100,joel,7963,7099
31068400,bluerock,8292,7099
38062200,wooden leg,1491,7110
84001300,unnamed,1496,7110
31069500,pelton,4243,7110
15041800,unnamed,5807,7110
31050100,georges,6627,7110
3013200,unnamed,6716,7110
77000100,rock,6830,7110
56113200,unnamed,7210,7110
69048300,beatty,7984,7110
61014700,unnamed,8375,7110
21054700,unnamed,8405,7110
6005200,unnamed,2742,7121
16027100,cow,4213,7121
29048700,unnamed,4509,7121
69127900,unnamed,4913,7121
11069900,unnamed,4957,7121
18052200,unnamed,5316,7121
38085600,unnamed,5711,7121
18001700,spring,6577,7121
29047500,unnamed,6801,7121
16062800,green,7603,7121
18007400,unnamed,8267,7121
3071000,unnamed,8327,7121
31042700,wilson,8619,7121
18006300,unnamed,8900,7121
3069300,unnamed,6292,7135
56065400,unnamed,7271,7135
31026900,stumple,8327,7135
31028000,little wasson,8733,7135
2012000,unnamed,3140,7139
31048200,doe,3979,7139
21017200,unnamed,6727,7139
31097200,bluebill pond,6884,7139
31062600,northome,7139,7139
38043800,byron,7178,7139
82005000,unnamed,8275,7139
11079500,unnamed,8381,7139
31035800,stokey,9021,7139
38061100,carefree,2223,7148
1009400,johnson,5737,7148
60026000,unnamed,5852,7148
31086000,unnamed,6814,7148
15027800,unnamed,7505,7148
82009300,fish,9128,7148
26003400,unnamed,2697,7154
16032200,larson,3756,7154
38037500,smite,4787,7154
31004400,unnamed,5003,7154
21011000,unnamed,5419,7154
31065500,cad,6679,7154
31004200,moose,8025,7154
21013500,unnamed,8165,7154
13009000,unnamed,8501,7154
73009600,schuman,8633,7154
56160400,unnamed,3388,7164
3076000,unnamed,3954,7164
31096500,unnamed,4176,7164
69039000,tesoker,5990,7164
31012900,unnamed,6914,7164
31016600,piel,8733,7164
26008500,unnamed,1619,7170
26040700,unnamed,2991,7170
56164900,unnamed,4287,7170
3008900,unnamed,5328,7170
56010300,unnamed,7660,7170
11053000,unnamed,7791,7170
21043900,unnamed,8234,7170
21046500,unnamed,8473,7170
13000400,trulson,8716,7170
29013300,unnamed,1407,7179
36003900,silversack,2164,7179
14036800,sheridan pond,5397,7179
73000800,hulbert,5490,7179
45011600,east park wma,6250,7179
15010900,sandback,6348,7179
16037200,vat,6499,7179
31042600,brown,7078,7179
29005200,unnamed,7946,7179
86031200,unnamed,8698,7179
69073700,jamer,987,7189
15010200,bailey,1859,7189
72000200,unnamed,3252,7189
31042500,brown,5487,7189
31049800,unnamed,5860,7189
77023700,bee tree,6159,7189
15031200,unnamed,6999,7189
15039600,unnamed,7307,7189
4041100,unnamed,8708,7189
58006000,willow,8782,7189
11067900,unnamed,8986,7189
19001100,kegan,1113,7200
31044700,beavertail,4917,7200
31034000,buck,6232,7200
73022100,mckenny,7103,7200
38079900,webfoot,7705,7200
31067400,plum,8259,7200
31043600,beaver,8260,7200
56054300,unnamed,8546,7200
24004300,morin,2297,7208
16016300,pendant,2526,7208
31099100,pothole,4300,7208
56160200,unnamed,5166,7208
31018700,little tank,5326,7208
48001600,bass,5851,7208
15032300,unnamed,6042,7208
16020700,dot,7499,7208
11016000,unnamed,8501,7208
82001100,unnamed,8606,7208
31033700,unnamed,8807,7208
34040800,unnamed,1345,7219
31068200,mckewen,4276,7219
31067800,bill's,4336,7219
49020800,nadir,5539,7219
38056300,unnamed,5985,7219
38028600,unnamed,2048,7224
38047500,jut,5723,7224
31067500,pear,5799,7224
31046100,heinen,6874,7224
3098900,unnamed,8514,7224
61011900,unnamed,1315,7229
16079900,hivernant,2819,7229
16002400,olga,4848,7229
49004400,johnson,4979,7229
11067800,clear,5150,7229
31029700,rainbow,5219,7229
56058200,unnamed,6150,7229
31108900,minnow,6583,7229
15038300,unnamed,7841,7229
77026100,unnamed,8045,7229
38060400,unnamed,2028,7239
77009900,unnamed,2833,7239
38052700,delta,4241,7239
31047500,courtney,7274,7239
69034900,fat,7386,7239
21038600,unnamed,7587,7239
56055000,unnamed,7723,7239
82002700,unnamed,7838,7239
31028600,beaver,8173,7239
31106500,potatoe,8659,7239
31057400,stevens,8942,7239
38062900,griddle,1987,7250
25000300,frontenac,3470,7250
69006800,burgo,4220,7250
14005900,unnamed,4764,7250
38060100,unnamed,5106,7250
31066800,telephone,5276,7250
4036500,unnamed,5349,7250
14001400,unnamed,6530,7250
31003000,unnamed,7851,7250
31029300,unnamed,8183,7250
31027400,unnamed,3467,7260
38004300,outlaw,5128,7260
31062800,chickadee,6443,7260
9011200,unnamed,6475,7260
47026800,unnamed,6564,7260
73007400,unnamed,6746,7260
21048300,unnamed,7481,7260
56005200,unnamed,7572,7260
15008900,steenerson,8029,7260
14036600,nelson pond,4075,7269
38007600,stringer,4408,7269
38068300,unnamed,5364,7269
15020500,unnamed,7453,7269
61019500,unnamed,7672,7269
62004200,heiner's,7944,7269
86041200,unnamed,8880,7269
4048300,unnamed,8942,7269
15037100,unnamed,1369,7277
31064700,circle,2122,7277
4002800,bullhead,3195,7277
16087500,unnamed,4860,7277
7007600,hodapp marsh,5666,7277
31093300,north upper twin,5793,7277
29048500,unnamed,5987,7277
61005800,unnamed,6271,7277
69104000,little dry,6916,7277
60024400,unnamed,7498,7277
15032200,unnamed,7958,7277
31009800,unnamed,9146,7277
34022200,unnamed,2038,7289
16045200,silver,3193,7289
38083400,unnamed,3371,7289
38080400,unnamed,4296,7289
56104000,annie,5575,7289
31048300,tubby,6740,7289
3014100,unnamed,7906,7289
69029000,unnamed,8515,7289
19006600,carlson,8861,7289
31033800,unnamed,9021,7289
6020400,unnamed,550,7299
38086100,unnamed,5611,7299
16005000,bogus,5643,7299
69017200,chant,6248,7299
73009400,unnamed,6289,7299
56060600,unnamed,6898,7299
56105900,unnamed,8478,7299
31035400,cook,8535,7299
31044300,bee cee,2879,7307
16030000,bedew,3374,7307
19004800,thompson,4016,7307
26033100,unnamed,4203,7307
31063300,mystery,4215,7307
11044300,abel,5259,7307
31000900,unnamed,6391,7307
31046200,my,6430,7307
21016400,unnamed,7110,7307
56150200,unnamed,7610,7307
69033600,shohola,7769,7307
15028500,unnamed,8227,7307
11083200,unnamed,8963,7307
38040500,bear,1621,7320
49002200,denger,2735,7320
21033100,unnamed,4514,7320
31042800,spring,5168,7320
56083500,unnamed,5429,7320
15037400,unnamed,5705,7320
6027500,unnamed,6229,7320
49004300,kraft,6404,7320
56023100,unnamed,6413,7320
4038200,unnamed,6805,7320
31041500,little arm,7097,7320
4040900,unnamed,8659,7320
38056500,bandana,1558,7332
15023400,unnamed,3092,7332
38051400,magnet,5899,7332
31049300,first chain,6962,7332
31004700,horsehead,7068,7332
4045300,unnamed,7734,7332
82012500,pat,8880,7332
38059800,myth,3535,7339
15031100,unnamed,3747,7339
56160100,unnamed,4124,7339
44057300,peabody,4891,7339
73055800,unnamed,6515,7339
14033300,lee lake wpa,6685,7339
15024800,unnamed,8135,7339
72000100,unnamed,872,7346
38016900,lake of the clouds,1217,7346
15027500,unnamed,4706,7346
56019900,unnamed,6577,7346
73043000,unnamed,6650,7346
69030400,sprite,6785,7346
15025600,unnamed,7403,7346
56077800,unnamed,8327,7346
14002500,unnamed,8436,7346
31098200,rock,8653,7346
16020900,glenn,4980,7356
69070400,round,5718,7356
15020400,unnamed,7029,7356
56092000,unnamed,7399,7356
38054600,unnamed,8042,7356
15011000,cesar,8172,7356
56016600,unnamed,8305,7356
69036600,hag,8452,7356
31097300,egg,8645,7356
4034800,unnamed,9128,7356
16061800,ambush,4103,7366
16027500,fishhook,4619,7366
15025100,unnamed,4912,7366
1028800,baker,4925,7366
56090000,unnamed,5113,7366
31105700,unnamed,5134,7366
70029400,sweetbrier,5231,7366
26001800,unnamed,6604,7366
38004400,unnamed,7556,7366
38025400,unnamed,7597,7366
69104300,unnamed,8029,7366
31016700,eve,8963,7366
21033300,unnamed,3818,7378
38067700,eikala,5394,7378
38077700,crocket,6240,7378
15021100,unnamed,7418,7378
16007000,tomato,7855,7378
11079800,unnamed,8000,7378
31051500,bloom,8234,7378
18049300,unnamed,8963,7378
31054800,unnamed,9021,7378
70011300,mill pond,1271,7387
38074600,sawmill,2281,7387
26007500,mellay,3688,7387
21046700,unnamed,7962,7387
73006200,unnamed,8187,7387
69009100,mudhole,8227,7387
31037100,unnamed,8278,7387
3000800,unnamed,8347,7387
56101700,unnamed,8455,7387
69083400,fishmouth,1167,7396
33002500,pocket knife,1270,7396
19006800,pitts,6515,7396
4029200,unnamed,8769,7396
56055100,pete,8794,7396
61034100,unnamed,920,7401
5001000,unnamed,4694,7401
14000700,unnamed,5135,7401
3075600,unnamed,5709,7401
15021500,unnamed,6269,7401
21046400,unnamed,6574,7401
31045800,lebarge,6958,7401
15023000,unnamed,7237,7401
56050300,dora,7585,7401
56159900,unnamed,7872,7401
4036000,unnamed,5190,7411
79002100,pine slough,5856,7411
71000900,unnamed,6378,7411
61020900,unnamed,7030,7411
3113300,unnamed,8436,7411
31087300,unnamed,8900,7411
19003700,unnamed,9103,7411
2013700,unnamed,3086,7418
16047100,screech,3465,7418
57001300,black river wma,5746,7418
77015200,unnamed,6015,7418
38065700,fourth mcdougal,6472,7418
16012300,kraut,8081,7418
4033200,unnamed,8292,7418
4011300,unnamed,8347,7418
31091900,bluerock,8698,7418
16026900,tote,2921,7427
9007700,little kettle,4096,7427
56054200,unnamed,5524,7427
38013100,vee,5615,7427
9012400,unnamed,6497,7427
3076800,unnamed,6756,7427
21020100,unnamed,8781,7427
38080300,hube,1500,7434
38086000,unnamed,5527,7434
58002300,alma,5685,7434
3027400,sand,5883,7434
69034700,haunted,6190,7434
31087200,unnamed,6534,7434
31098000,george,6894,7434
15028600,unnamed,6897,7434
56117400,unnamed,7984,7434
73023600,unnamed,8633,7434
38059500,unnamed,3438,7444
31085600,unnamed,4548,7444
56008100,unnamed,5099,7444
56116400,unnamed,5233,7444
38068900,gesend pond,5351,7444
16064100,pancake,6186,7444
11054700,foot,6190,7444
49007100,coofie marsh,6663,7444
56004400,unnamed,6809,7444
49004800,johnson,8100,7444
69048600,achundo,8920,7444
15002400,duncan,4116,7455
38016000,faith,4286,7455
56081500,unnamed,6033,7455
5002100,unnamed,6189,7455
61040400,unnamed,6224,7455
73030700,unnamed,6774,7455
69044700,unnamed,6805,7455
38073000,unnamed,7294,7455
73009500,unnamed,7587,7455
31000600,unnamed,7764,7455
26003600,unnamed,7934,7455
69032800,unnamed,8597,7455
73016200,eggert,8769,7455
31032600,unnamed,8999,7455
21057200,unnamed,5622,7469
38078300,unnamed,6300,7469
69033100,weeny,6890,7469
56005700,unnamed,7371,7469
38085300,dan,7470,7469
15037300,unnamed,7582,7469
14012800,unnamed,8069,7469
38058500,kayoskh,2077,7476
16046400,frisk,5731,7476
26016400,unnamed,5957,7476
49010500,canton,7192,7476
56050400,little spirit,7223,7476
21016800,unnamed,7942,7476
31043400,snowshoe,8281,7476
56061400,unnamed,8355,7476
73010800,unnamed,8565,7476
69107000,unnamed,8861,7476
46008400,round,1187,7486
9004200,kohring,2114,7486
38056700,rat,2479,7486
56145800,unnamed,6404,7486
56164600,unnamed,6997,7486
56124300,unnamed,7541,7486
56054900,mike,7576,7486
73007100,lower watab,8716,7486
31033000,island,8986,7486
14031900,hawley wpa,8999,7486
16061200,reward,1150,7496
61022300,unnamed,1687,7496
58011600,unnamed,3466,7496
26002700,round,4560,7496
31048900,pughole,6468,7496
29020100,wolf,6572,7496
4033400,stone,6764,7496
69013800,boulder,7408,7496
38026500,folly,7914,7496
38005900,mound,3091,7505
69088600,unnamed,6097,7505
31054100,little bass,6294,7505
3005900,section ten,6551,7505
31018900,unnamed,7141,7505
56010900,unnamed,7724,7505
31100000,unnamed,7758,7505
56018800,unnamed,8105,7505
31055600,long,8733,7505
15010000,richards,831,7514
38047700,cache,2660,7514
6024900,unnamed,3463,7514
34031700,unnamed,5057,7514
16006100,vale,6135,7514
56084500,unnamed,7488,7514
69027300,unnamed,8851,7514
73037100,unnamed,9146,7514
13012200,krueger marsh,2431,7522
71003500,unnamed,4850,7522
60004700,unnamed,5085,7522
56041400,unnamed,5387,7522
71001100,unnamed,6733,7522
21033200,unnamed,6969,7522
56136800,unnamed,8112,7522
56026500,unnamed,8327,7522
56064000,unnamed,8416,7522
56010700,unnamed,8900,7522
56010100,unnamed,9103,7522
33000400,twelve,1717,7533
38039400,lois,2803,7533
16062400,intersection,4590,7533
31062500,linden,4725,7533
21036500,unnamed,6740,7533
56023300,unnamed,7041,7533
21010700,unnamed,7697,7533
8002000,unnamed,7719,7533
56007600,unnamed,8468,7533
48002800,unnamed,962,7542
38069500,climber,2452,7542
31002700,unnamed,7024,7542
60025000,unnamed,7778,7542
73002500,unnamed,8861,7542
38009900,record,3734,7547
16055100,juniper,4529,7547
69060600,section twenty-nine,5582,7547
56124900,unnamed,5649,7547
56164400,unnamed,6093,7547
15024900,unnamed,6292,7547
4022100,unnamed,6998,7547
11064100,fucat,8753,7547
9001700,lost,3831,7555
38042200,shoofly,4498,7555
73023200,rolling,6684,7555
69030800,unnamed,7545,7555
19022000,unnamed,8336,7555
31107400,unnamed,8389,7555
56142300,unnamed,8422,7555
31092700,minny,8782,7555
31085900,wart,9058,7555
16052900,missing link,2477,7564
6015100,smithwicks,3469,7564
56118000,unnamed,6633,7564
15031700,unnamed,6900,7564
15015400,unnamed,7232,7564
38055800,unnamed,7385,7564
38073900,pea soup,8690,7564
31006200,unnamed,8963,7564
38025700,crosscut,5065,7572
33001900,twin or east,5173,7572
2003600,pet,5424,7572
31018600,perch,6713,7572
38061200,weasel,7333,7572
77033400,unnamed,7503,7572
73017800,schwinghammer,8565,7572
19002900,lee,1912,7579
56053100,unnamed,4315,7579
29036500,unnamed,4478,7579
69026500,camp,4772,7579
56067400,birch,6445,7579
15038900,unnamed,6571,7579
60000200,unnamed,7594,7579
3027900,unnamed,8076,7579
49018900,unnamed,8286,7579
21045800,unnamed,8368,7579
56147200,unnamed,8581,7579
60050000,unnamed,8645,7579
69102700,unnamed,8880,7579
31118700,unnamed,9042,7579
4042800,unnamed,3963,7593
38006100,unnamed,5322,7593
26032000,unnamed,5370,7593
56135600,unnamed,5896,7593
73030400,unnamed,6319,7593
56167600,unnamed,6358,7593
49008300,horseshoe,6756,7593
19006200,unnamed,6857,7593
56054400,bass,7474,7593
69055100,little,8311,7593
16006000,gadwell,4635,7603
3116300,unnamed,6794,7603
31096800,unnamed,8531,7603
56097600,unnamed,8880,7603
5002500,unnamed,3422,7607
16016600,fiddle,5062,7607
73039500,unnamed,6106,7607
38083700,leatherleaf,2715,7610
49011000,leslie,5843,7610
16010600,muma,6713,7610
69121100,unnamed,6821,7610
16015400,track,7979,7610
47002700,lunn,1869,7615
31088700,cloverleaf,3992,7615
38026200,unnamed,4212,7615
56025700,unnamed,4292,7615
31084700,unnamed,4871,7615
56052600,unnamed,4971,7615
31088500,little calf,6511,7615
77012400,kuritza slough,6690,7615
26036700,unnamed,7310,7615
14023300,unnamed,7410,7615
15025900,unnamed,7696,7615
14010400,anderson,7730,7615
31027300,unnamed,7994,7615
4037300,unnamed,8092,7615
31099600,unnamed,8880,7615
16079400,party,3869,7630
9005900,unnamed,6267,7630
69091600,dollar,6297,7630
16013200,turnip,7217,7630
56053000,unnamed,7445,7630
56018200,unnamed,7894,7630
69027000,fishing,8047,7630
16014400,eggers,8093,7630
16016100,unnamed,8295,7630
56098700,unnamed,8557,7630
31046400,oar,8986,7630
31046700,unnamed,9058,7630
14010100,unnamed,9085,7630
1003200,camp,2284,7643
16063600,east fox,5642,7643
56116500,unnamed,5754,7643
77026300,unnamed,5796,7643
34040600,unnamed,5839,7643
3027500,irish,7812,7643
56029600,unnamed,8029,7643
56004500,unnamed,8733,7643
19006100,bald,8880,7643
77026200,unnamed,3485,7652
38083900,little spring,3602,7652
76003800,unnamed,4255,7652
56045200,unnamed,4936,7652
16016200,pocket,5066,7652
34017800,round,5346,7652
9015600,unnamed,6509,7652
58003600,wolf,7240,7652
11067700,mink,7370,7652
60009500,unnamed,8076,7652
31032400,candy,8146,7652
31105500,unnamed,8211,7652
11002100,unnamed,8318,7652
69127300,kleffman,8733,7652
15009600,unnamed,1308,7666
58006600,little north sturgeon,3843,7666
10022500,brickyard clayhole,5541,7666
69076200,unnamed,5767,7666
56154500,unnamed,6146,7666
16016500,sere,6277,7666
56032500,unnamed,7183,7666
38073300,unnamed,7281,7666
56062500,unnamed,7448,7666
60033500,unnamed,7510,7666
9011500,unnamed,8083,7666
15041100,unnamed,8343,7666
75003500,unnamed,8474,7666
56150000,unnamed,8645,7666
73031100,unnamed,8794,7666
80003500,unnamed,3713,7681
38057500,butterfly,4012,7681
38083300,unnamed,4512,7681
13001000,peterson,4776,7681
73033000,unnamed,5182,7681
9001200,unnamed,5646,7681
61024500,unnamed,6167,7681
56085700,unnamed,8013,7681
61021900,unnamed,2348,7689
58005400,wallace,3066,7689
69034400,unnamed,7513,7689
56016800,unnamed,7610,7689
31084600,pine,7977,7689
38003000,meme,8008,7689
16012000,parsnip,8162,7689
38057800,sphagnum,8209,7689
56067300,unnamed,8305,7689
15020100,unnamed,932,7698
73051200,unnamed,5022,7698
1028900,east,5451,7698
38006200,fool hen,5724,7698
69094700,berle,6356,7698
56079300,unnamed,7443,7698
38024100,kangas,915,7704
72001000,horseshoe,997,7704
56157300,unnamed,5037,7704
60012400,unnamed,5653,7704
31001400,unnamed,6155,7704
3035600,unnamed,6493,7704
56124800,unnamed,6889,7704
50000300,mill pond,7105,7704
21000200,unnamed,7544,7704
56048800,little long,8581,7704
11090000,dead horse,8606,7704
56028200,unnamed,8606,7704
31033100,otter,8861,7704
69116700,unnamed,2529,7717
38054100,kari,4235,7717
55000800,george,5380,7717
56064100,unnamed,5880,7717
49011100,unnamed,6557,7717
69030100,unnamed,6772,7717
69047100,bourassa,7198,7717
15022500,hwy. borrow pit,7522,7717
56089900,unnamed,8479,7717
6023900,unnamed,1651,7726
16019200,thrasher,1852,7726
80000600,unnamed,2736,7726
38034800,lethe,3507,7726
46004300,canright,4338,7726
56025600,unnamed,6243,7726
49024000,unnamed,7282,7726
60004400,unnamed,7981,7726
4028500,unnamed,5155,7734
38005200,unnamed,6234,7734
16042400,ross,7549,7734
31017200,unnamed,7959,7734
75003900,unnamed,8355,7734
16013300,peanut,8436,7734
38068000,moccasin,5110,7740
26007300,larson,5951,7740
38077100,fran,6948,7740
60062500,unnamed,7059,7740
56058600,unnamed,7184,7740
60004800,unnamed,7857,7740
16019700,spen,3591,7746
9004000,cranberry,3916,7746
21028400,unnamed,8183,7746
56090600,unnamed,8234,7746
38085800,unnamed,2369,7750
6027000,unnamed,2770,7750
38086300,unnamed,3333,7750
38061800,acorn,5227,7750
56115900,unnamed,6667,7750
9007800,unnamed,6829,7750
31046500,oak,6971,7750
73012100,unnamed,6989,7750
38068800,norway,7369,7750
49026700,unnamed,7514,7750
56011700,unnamed,7684,7750
56165300,unnamed,7911,7750
9015700,unnamed,7942,7750
13015900,unnamed,8295,7750
56063500,unnamed,8421,7750
56040400,unnamed,8753,7750
31047200,stumple,9058,7750
31000500,unnamed,1802,7767
69054000,round,5866,7767
69109800,unnamed,6078,7767
16022600,lima,6305,7767
56081600,unnamed,6708,7767
16031700,east otto,7253,7767
69109500,mug,7530,7767
26033000,unnamed,7878,7767
9009200,unnamed,7924,7767
16011600,ivory,8524,7767
60008000,unnamed,8794,7767
38058700,brewis,2464,7778
16086000,unnamed,4080,7778
71011400,unnamed,6696,7778
69088300,unnamed,7397,7778
56077100,unnamed,7543,7778
38083500,unnamed,7886,7778
69044200,moose,8557,7778
6019500,unnamed,618,7785
6011400,unnamed,725,7785
12011200,unnamed,1073,7785
25002600,pickerel slough,5906,7785
15043700,unnamed,8565,7785
56104300,unnamed,8963,7785
38060700,unnamed,3645,7791
38083100,unnamed,3765,7791
6015000,unnamed,3922,7791
16061300,tenor,4248,7791
16056000,don,4940,7791
21035900,unnamed,6030,7791
60012300,unnamed,6612,7791
38062500,thermal,7012,7791
56136400,unnamed,7896,7791
38004500,tord,7998,7791
60000800,unnamed,8445,7791
4018800,jack's,8963,7791
56026800,unnamed,3472,7803
1014500,chamberlin,3915,7803
31087800,irene,7031,7803
56090800,unnamed,7501,7803
38040900,bean,7574,7803
15005100,unnamed,4591,7808
11042300,unnamed,7072,7808
77009800,unnamed,7079,7808
38083600,unnamed,7433,7808
14001300,unnamed,7739,7808
60000400,unnamed,8479,7808
56049500,unnamed,8999,7808
1036700,unnamed,2233,7815
56026600,unnamed,4268,7815
16040300,whip,4304,7815
69040600,upper bug,4593,7815
38027000,dumbbell,6085,7815
16021000,quiver,7599,7815
56118200,unnamed,8393,7815
16012200,melon,8708,7815
31045700,muskrat,8920,7815
4046900,unnamed,3202,7824
21032600,unnamed,5918,7824
73051300,unnamed,6157,7824
56090500,unnamed,6592,7824
4048000,unnamed,6835,7824
16013400,little jim,7089,7824
58007000,thirteen,8047,7824
56062100,north stang,8565,7824
31001800,unnamed,8838,7824
60017000,unnamed,8880,7824
1036500,unnamed,796,7834
16033500,sock,2902,7834
31018400,sun,5125,7834
31091600,nesseth,6038,7834
56104200,unnamed,7291,7834
56088300,unnamed,7654,7834
56168200,unnamed,7994,7834
56063400,unnamed,8093,7834
56088400,unnamed,8375,7834
60013500,unnamed,8565,7834
4026800,town line,9042,7834
38037800,bullrush,1656,7845
49004500,sheep,6282,7845
16057800,octopus,7434,7845
73009300,pflueger,8109,7845
56004700,unnamed,8746,7845
16053800,copper,7350,7850
69027200,unnamed,8086,7850
31018200,unnamed,9103,7850
17001500,maiden,2013,7853
16059700,mine,2530,7853
60046300,unnamed,4100,7853
69026200,holter,4496,7853
47033400,unnamed,5017,7853
56050500,unnamed,8485,7853
56116700,unnamed,8753,7853
73007700,unnamed,6556,7860
69078900,lost man,6962,7860
38009300,caveman,7459,7860
16008200,spark,7642,7860
56052900,unnamed,8190,7860
31087100,unnamed,2421,7865
56025800,unnamed,5273,7865
34012900,unnamed,5303,7865
56046200,unnamed,6378,7865
61014400,unnamed,7314,7865
16008100,kindle,7625,7865
1042400,unnamed,1724,7871
16015200,digit,5311,7871
56063600,unnamed,6193,7871
9011400,unnamed,6225,7871
56031200,unnamed,6884,7871
49004700,pugh,8581,7871
47017400,unnamed,2102,7877
9011900,unnamed,3277,7877
13011300,andy marsh,7376,7877
15004100,unnamed,7402,7877
56065000,unnamed,8422,7877
14031800,rollag wpa,8767,7877
69036300,posse,8880,7877
31007500,austin,8963,7877
49014300,jejune,5251,7885
73044700,unnamed,5372,7885
30024100,unnamed,6023,7885
49011500,millers,6285,7885
34002800,unnamed,6596,7885
20001300,unnamed,7209,7885
38043400,unnamed,7515,7885
56072900,unnamed,7563,7885
16012600,mauser,7892,7885
34062800,gewain south,8685,7885
60001100,unnamed,8838,7885
19015500,quigley,8861,7885
19006300,unnamed,9128,7885
58006500,unnamed,5189,7898
21058000,unnamed,6540,7898
56141800,unnamed,6661,7898
56167800,unnamed,6869,7898
38084900,jerky,7454,7898
31000200,unnamed,8822,7898
4036300,unnamed,8920,7898
36000200,little,1919,7905
16071300,lunker,2665,7905
4000900,preston,5665,7905
38004600,vivian,6800,7905
31033300,unnamed,6864,7905
56118300,unnamed,7847,7905
16012100,strawberry,8405,7905
38049700,spigot,3444,7912
56070700,unnamed,5569,7912
15003100,unnamed,7187,7912
4032500,fessland,7423,7912
16074400,twinkle,7583,7912
69047600,auchagah,7628,7912
31093500,rosy,8861,7912
4035700,unnamed,9146,7912
6002600,unnamed,1065,7920
34012700,unnamed,4144,7920
58001100,five,4959,7920
38043000,weapon,6120,7920
73054000,unnamed,7070,7920
56135400,unnamed,7781,7920
38080700,unnamed,8678,7920
6002700,unnamed,1643,7927
15009900,curtis,2128,7927
38085100,unnamed,2390,7927
34040700,unnamed,4904,7927
16037000,strobus,4949,7927
38084300,unnamed,5215,7927
46002700,halls,5758,7927
69059800,unnamed,5815,7927
9009300,unnamed,5961,7927
12004700,unnamed,6035,7927
9007900,unnamed,7118,7927
58006400,unnamed,7451,7927
9011700,unnamed,7638,7927
15019400,state fish rearing pond,7851,7927
16021400,night hawk,5576,7941
56064800,unnamed,6530,7941
60015800,wardeberg,6735,7941
49004600,muskrat,6814,7941
38045800,wager,7276,7941
14015000,unnamed,8347,7941
60033600,unnamed,8509,7941
69059200,saltport,8861,7941
56098600,unnamed,9128,7941
6011000,unnamed,1363,7950
1003700,unnamed,6259,7950
60025800,unnamed,6340,7950
34036500,unnamed,7413,7950
38076300,unnamed,4312,7954
1002000,unnamed,4639,7954
56107000,unnamed,7468,7954
69085300,unnamed,8150,7954
49023200,boomerang,8455,7954
86018900,unnamed,8619,7954
14010200,unnamed,8769,7954
13010300,lendt,9128,7954
1003900,unnamed,3306,7962
16046900,anderson,3393,7962
16004700,scabbard,6473,7962
56135700,unnamed,6681,7962
69038700,brieand,7057,7962
13009700,carlson marsh,7114,7962
56052100,unnamed,7136,7962
